Taxon,longitude,latitude
Spiraea_douglasii_var._menziesii,-121.7274913,44.7342
Spiraea_douglasii_var._menziesii,-122.5692204,44.4106
Spiraea_douglasii_var._menziesii,-123.5,43.25
Spiraea_douglasii_var._menziesii,-121.754377,45.30408
Spiraea_douglasii_var._menziesii,-128.553964,54.360266
Spiraea_douglasii_var._menziesii,-121.107268,45.637979
Spiraea_douglasii_var._menziesii,-116.976936,48.169431
Spiraea_douglasii_var._menziesii,-121.749444,45.100556
Spiraea_douglasii_var._menziesii,-121.693438,44.2491521
Spiraea_douglasii_var._menziesii,-121.6437,44.4571
Spiraea_douglasii_var._menziesii,-122.25,43
Spiraea_douglasii_var._menziesii,-121.018889,45.26723
Spiraea_douglasii_var._menziesii,-121.257576,44.272715
Spiraea_douglasii_var._menziesii,-124.1537799,47.2017784797542
Spiraea_douglasii_var._menziesii,-107.496585,37.451651
Spiraea_douglasii_var._menziesii,-121.145892,45.86316
Spiraea_douglasii_var._menziesii,-122.56934,47.02694
Spiraea_douglasii_var._menziesii,-121.6966,47.85603
Spiraea_douglasii_var._menziesii,-114.914248,44.144671
Spiraea_douglasii_var._menziesii,-115.971472,47.741305
Spiraea_douglasii_var._menziesii,-121.435936,48.578524
Spiraea_douglasii_var._menziesii,-121.3739797,47.3537532376075
Spiraea_douglasii_var._menziesii,-116.9692922,48.5949078690442
Spiraea_douglasii_var._menziesii,-117.096,48.617
Spiraea_douglasii_var._menziesii,-116.96804,48.57508
Spiraea_douglasii_var._menziesii,-120.5603361,46.9993178744448
Spiraea_douglasii_var._menziesii,-123.603006,46.981206
Spiraea_douglasii_var._menziesii,-116.516269,48.1868117637927
Spiraea_douglasii_var._menziesii,-117.472812,48.618052
Spiraea_douglasii_var._menziesii,-115.3129465,43.4658415611286
Spiraea_douglasii_var._menziesii,-116.524944,47.341806
Spiraea_douglasii_var._menziesii,-127.81666,53.05
Spiraea_douglasii_var._menziesii,-116.5249445,47.3418055
Spiraea_douglasii_var._menziesii,-116.56075,47.3161667
Spiraea_douglasii_var._menziesii,-122.90083,47.03777
Spiraea_douglasii_var._menziesii,-120.874922,47.179889
Spiraea_douglasii_var._menziesii,-121.406667,47.426389
Spiraea_douglasii_var._menziesii,-120.66028,47.59639
Spiraea_douglasii_var._menziesii,-120.694722,47.260278
Spiraea_douglasii_var._menziesii,-124.09722,47.155
Spiraea_douglasii_var._menziesii,-120.01528,47.84111
Spiraea_douglasii_var._menziesii,-117.09389,47.77694
Spiraea_douglasii_var._menziesii,-120.20722,47.67611
Spiraea_douglasii_var._menziesii,-117.35667,47.88972
Spiraea_douglasii_var._menziesii,-125.75089,54.23875
Spiraea_douglasii_var._menziesii,-116.74205,47.359337
Spiraea_douglasii_var._menziesii,-115.94706,43.943227
Spiraea_douglasii_var._menziesii,-116.553248,48.27659
Spiraea_douglasii_var._menziesii,-116.673482,47.71292
Spiraea_douglasii_var._menziesii,-116.82106,48.157841
Spiraea_douglasii_var._menziesii,-115.725573,47.533963
Spiraea_douglasii_var._menziesii,-115.431028,48.541496
Spiraea_douglasii_var._menziesii,-123.533333,48.45
Spiraea_douglasii_var._menziesii,-122.964418,47.037856
Spiraea_douglasii_var._menziesii,-120.592872,46.965797
Spiraea_douglasii_var._menziesii,-120.9575,48.00889
Spiraea_douglasii_var._menziesii,-121.4078714,47.4262527496279
Spiraea_douglasii_var._menziesii,-121.793085,45.297067
Spiraea_douglasii_var._menziesii,-120.579246,47.46492
Spiraea_douglasii_var._menziesii,-122.932222,50.787222
Spiraea_douglasii_var._menziesii,-120.6959012,47.2601494618958
Spiraea_douglasii_var._menziesii,-122.684145,54.290548
Spiraea_douglasii_var._menziesii,-120.736441,47.68469
Spiraea_douglasii_var._menziesii,-116.618899,48.41088
Spiraea_douglasii_var._menziesii,-127.482396,55.25
Spiraea_douglasii_var._menziesii,-131.264541,55.587628
Spiraea_douglasii_var._menziesii,-115.933179,45.398596
Spiraea_douglasii_var._menziesii,-130.028499,55.918243
Spiraea_douglasii_var._menziesii,-123.190611,46.729865
Spiraea_douglasii_var._menziesii,-117.1,47.9167
Spiraea_douglasii_var._menziesii,-117.23284,48.31617
Spiraea_douglasii_var._menziesii,-116.701762,47.674357
Spiraea_douglasii_var._menziesii,-116.184,44.3311
Spiraea_douglasii_var._menziesii,-116.77,47.3756
Spiraea_douglasii_var._menziesii,-116.20338,49.02864
Spiraea_douglasii_var._menziesii,-125.125,48.809722
Spiraea_douglasii_var._menziesii,-128.516667,54.383333
Spiraea_douglasii_var._menziesii,-124.034722,48.468889
Spiraea_douglasii_var._menziesii,-124.753333,48.683333
Spiraea_douglasii_var._menziesii,-115.351167,43.438723
Spiraea_douglasii_var._menziesii,-116.628324,48.087653
Spiraea_douglasii_var._menziesii,-116.872105,48.284494
Spiraea_douglasii_var._menziesii,-116.672092,45.024315
Spiraea_douglasii_var._menziesii,-116.763508,47.372127
Spiraea_douglasii_var._menziesii,-115.544006,43.766637
Spiraea_douglasii_var._menziesii,-115.127077,43.801661
Spiraea_douglasii_var._menziesii,-116.867297,47.964792
Spiraea_douglasii_var._menziesii,-116.784367,47.532837
Spiraea_douglasii_var._douglasii,-123.445892,43.267892
Spiraea_douglasii_var._douglasii,-124.109323,44.0527
Spiraea_douglasii_var._douglasii,-122.379958,41.229583
Spiraea_douglasii_var._douglasii,-124.926657,49.291686
Spiraea_douglasii_var._douglasii,-122.971318,46.601349
Spiraea_douglasii_var._douglasii,-124.109134,44.052534
Spiraea_douglasii_var._douglasii,-121.793205,45.186878
Spiraea_douglasii_var._douglasii,-123.305,44.422778
Spiraea_douglasii_var._douglasii,-122.499465,45.668728
Spiraea_douglasii_var._douglasii,-122.942367,43.992152
Spiraea_douglasii_var._douglasii,-123.258155,44.074475
Spiraea_douglasii_var._douglasii,-123.049553,48.511768
Spiraea_douglasii_var._douglasii,-121.516925,45.562624
Spiraea_douglasii_var._douglasii,-121.5536,46.77067
Spiraea_douglasii_var._douglasii,-122.822749,49.086437
Spiraea_douglasii_var._douglasii,-122.956673,43.996714
Spiraea_douglasii_var._douglasii,-124.109687,44.052978
Spiraea_douglasii_var._douglasii,-122.858723,46.916115
Spiraea_douglasii_var._douglasii,-122.974011,43.995411
Spiraea_douglasii_var._douglasii,-122.822119,46.293883
Spiraea_douglasii_var._douglasii,-122.117128,45.57792
Spiraea_douglasii_var._douglasii,-121.742386,45.267593
Spiraea_douglasii_var._douglasii,-122.88163,46.927678
Spiraea_douglasii_var._douglasii,-122.109803,46.750856
Spiraea_douglasii_var._douglasii,-123.319939,44.361
Spiraea_douglasii_var._douglasii,-122.30763,42.1576
Spiraea_douglasii_var._douglasii,-121.75,49.183333
Spiraea_douglasii_var._douglasii,-123.29924,43.9612
Spiraea_douglasii_var._douglasii,-124.113,43.8815
Spiraea_douglasii_var._douglasii,-123.25979,44.00441
Spiraea_douglasii_var._douglasii,-124.09406,43.93618
Spiraea_douglasii_var._douglasii,-123.4333,44.7917
Spiraea_douglasii_var._douglasii,-123.2608,44.5647
Spiraea_douglasii_var._douglasii,-122.35916,42.12479
Spiraea_douglasii_var._douglasii,-123.099722,44.689106
Spiraea_douglasii_var._douglasii,-123.470556,42.920278
Spiraea_douglasii_var._douglasii,-121.4903,45.2283
Spiraea_douglasii_var._douglasii,-123.11863,44.33795
Spiraea_douglasii_var._douglasii,-123.6165,42.2752
Spiraea_douglasii_var._douglasii,-124.053,43.8881
Spiraea_douglasii_var._douglasii,-121.33403,45.94243
Spiraea_douglasii_var._douglasii,-121.12503,45.98178
Spiraea_douglasii_var._douglasii,-123.41189,45.29551
Spiraea_douglasii_var._douglasii,-121.334033,45.942433
Spiraea_douglasii_var._douglasii,-121.871034,46.730506
Spiraea_douglasii_var._douglasii,-121.125033,45.981783
Spiraea_douglasii_var._douglasii,-121.46333,45.715
Spiraea_douglasii_var._douglasii,-122.6125,48.795
Spiraea_douglasii_var._douglasii,-121.13611,46.22722
Spiraea_douglasii_var._douglasii,-122.179167,48.165833
Spiraea_douglasii_var._douglasii,-122.80741,46.97723
Spiraea_douglasii_var._douglasii,-122.51667,47.65528
Spiraea_douglasii_var._douglasii,-124.137222,43.876111
Spiraea_douglasii_var._douglasii,-124.09528,43.91528
Spiraea_douglasii_var._douglasii,-123.23306,44.51278
Spiraea_douglasii_var._douglasii,-123.622615,47.986354
Spiraea_douglasii_var._douglasii,-122.088885,47.901249
Spiraea_douglasii_var._douglasii,-122.300733,46.051432
Spiraea_douglasii_var._douglasii,-124.05222,44.492118
Spiraea_douglasii_var._douglasii,-121.81222,48.0975
Spiraea_douglasii_var._douglasii,-122.524878,48.769718
Spiraea_douglasii_var._douglasii,-122.751944,47
Spiraea_douglasii_var._douglasii,-122.57889,47.32944
Spiraea_douglasii_var._douglasii,-122.861836,48.015368
Spiraea_douglasii_var._douglasii,-121.130664,46.238772
Spiraea_douglasii_var._douglasii,-123.36639,44.54028
Spiraea_douglasii_var._douglasii,-122.4425,48.3825
Spiraea_douglasii_var._douglasii,-121.06833,47.74278
Spiraea_douglasii_var._douglasii,-122.627115,48.471538
Spiraea_douglasii_var._douglasii,-122.421183,45.615839
Spiraea_douglasii_var._douglasii,-122.22056,48.55806
Spiraea_douglasii_var._douglasii,-122.583036,48.946594
Spiraea_douglasii_var._douglasii,-121.805439,48.565565
Spiraea_douglasii_var._douglasii,-123.46028,43.43306
Spiraea_douglasii_var._douglasii,-122.49111,48.14389
Spiraea_douglasii_var._douglasii,-124.09861,43.895877
Spiraea_douglasii_var._douglasii,-123.943103,49.163478
Spiraea_douglasii_var._douglasii,-120.976,40.002
Spiraea_douglasii_var._douglasii,-121.257297,44.270985
Spiraea_douglasii_var._douglasii,-122.398299,48.963285
Spiraea_douglasii_var._douglasii,-121.465519,45.708527
Spiraea_douglasii_var._douglasii,-122.34167,48.311614
Spiraea_douglasii_var._douglasii,-123.774555,42.700474
Spiraea_douglasii_var._douglasii,-122.675,48.29278
Spiraea_douglasii_var._douglasii,-121.79889,48.56583
Spiraea_douglasii_var._douglasii,-120.975793,40.172675
Spiraea_douglasii_var._douglasii,-123.199559,43.970231
Spiraea_douglasii_var._douglasii,-122.63667,48.859615
Spiraea_douglasii_var._douglasii,-122.24,47.63
Spiraea_douglasii_var._douglasii,-122.39833,45.58722
Spiraea_douglasii_var._douglasii,-122.162157,42.870262
Spiraea_douglasii_var._douglasii,-122.628266,48.475206
Spiraea_douglasii_var._douglasii,-122.12389,48.19889
Spiraea_douglasii_var._douglasii,-122.47028,48.44806
Spiraea_douglasii_var._douglasii,-122.56722,45.89556
Spiraea_douglasii_var._douglasii,-122.521445,48.767011
Spiraea_douglasii_var._douglasii,-123.87972,47.00083
Spiraea_douglasii_var._douglasii,-121.7991,48.5654
Spiraea_douglasii_var._douglasii,-120.854041,48.212752
Spiraea_douglasii_var._douglasii,-122.607248,48.460363
Spiraea_douglasii_var._douglasii,-121.30818,45.97682
Spiraea_douglasii_var._douglasii,-123.680122,42.102141
Spiraea_douglasii_var._douglasii,-123.34056,43.21667
Spiraea_douglasii_var._douglasii,-122.62779,48.455224
Spiraea_douglasii_var._douglasii,-122.309481,41.316643
Spiraea_douglasii_var._douglasii,-122.618863,48.343348
Spiraea_douglasii_var._douglasii,-118.421566,45.506625
Spiraea_douglasii_var._douglasii,-124.076563,47.107604
Spiraea_douglasii_var._douglasii,-122.633665,48.45151
Spiraea_douglasii_var._douglasii,-122.858608,46.9194
Spiraea_douglasii_var._douglasii,-122.4263813,41.3740643
Spiraea_douglasii_var._douglasii,-121.6725,42.9375
Spiraea_douglasii_var._douglasii,-122.719212,48.952701
Spiraea_douglasii_var._douglasii,-122.90639,46.333192
Spiraea_douglasii_var._douglasii,-121.340296,45.974342
Spiraea_douglasii_var._douglasii,-122.242128,43.673177
Spiraea_douglasii_var._douglasii,-124.149454,49.094717
Spiraea_douglasii_var._douglasii,-123.21756,44.56065
Spiraea_douglasii_var._douglasii,-122.568295,47.104254
Spiraea_douglasii_var._douglasii,-121.2413482,44.2695496
Spiraea_douglasii_var._douglasii,-121.0803,45.1753
Spiraea_douglasii_var._douglasii,-122.0596,42.7586
Spiraea_douglasii_var._douglasii,-121.136111,44.238323
Spiraea_douglasii_var._douglasii,-123.2844,44.1897
Spiraea_douglasii_var._douglasii,-123.26598,44.7145
Spiraea_douglasii_var._douglasii,-123.2331,44.5128
Spiraea_douglasii_var._douglasii,-120.545,42.6939
Spiraea_douglasii_var._douglasii,-123.1197,44.64532
Spiraea_douglasii_var._douglasii,-122.92597,43.98289
Spiraea_douglasii_var._douglasii,-121.9947,42.7047
Spiraea_douglasii_var._douglasii,-121.7686,44.4128
Spiraea_douglasii_var._douglasii,-123.30059,44.38224
Spiraea_douglasii_var._douglasii,-122.7541,45.0659
Spiraea_douglasii_var._douglasii,-124.0675,44.384461
Spiraea_douglasii_var._douglasii,-121.95965,44.22094
Spiraea_douglasii_var._douglasii,-124.4072,43.082987
Spiraea_douglasii_var._douglasii,-121.0406,42.3978
Spiraea_douglasii_var._douglasii,-123.3272,42.4392
Spiraea_douglasii_var._douglasii,-121.84863,42.79908
Spiraea_douglasii_var._douglasii,-122.819079,45.707869
Spiraea_douglasii_var._douglasii,-121.942024,44.376255
Spiraea_douglasii_var._douglasii,-121.16,42.74
Spiraea_douglasii_var._douglasii,-122.4878,42.7511
Spiraea_douglasii_var._douglasii,-124.0592,42.6062
Spiraea_douglasii_var._douglasii,-123.20166,44.41963
Spiraea_douglasii_var._douglasii,-123.2044,44.2194
Spiraea_douglasii_var._douglasii,-121.3142,44.0583
Spiraea_douglasii_var._douglasii,-123.6728,43.0344
Spiraea_douglasii_var._douglasii,-123.48213,44.12215
Spiraea_douglasii_var._douglasii,-123.41172,45.30997
Spiraea_douglasii_var._douglasii,-122.8083,45.668
Spiraea_douglasii_var._douglasii,-123.5431,43.475
Spiraea_douglasii_var._douglasii,-123.519124,44.110461
Spiraea_douglasii_var._douglasii,-123.478514,44.417393
Spiraea_douglasii_var._douglasii,-124.1139,43.8833
Spiraea_douglasii_var._douglasii,-123.5778,44.1708
Spiraea_douglasii_var._douglasii,-122.2337,46.9737
Spiraea_douglasii_var._douglasii,-121.72722,42.23329
Spiraea_douglasii_var._douglasii,-118.4203,45.5067
Spiraea_douglasii_var._douglasii,-123.25808,43.90284
Spiraea_douglasii_var._douglasii,-121.6333,44.3997
Spiraea_douglasii_var._douglasii,-123.552947,42.551042
Spiraea_douglasii_var._douglasii,-123.30217,44.4113
Spiraea_douglasii_var._douglasii,-124.09529,44.04923
Spiraea_douglasii_var._douglasii,-122.1742,45.5592
Spiraea_douglasii_var._douglasii,-121.3374,44.1429
Spiraea_douglasii_var._douglasii,-122.9058,44.5367
Spiraea_douglasii_var._douglasii,-123.41184,45.29546
Spiraea_douglasii_var._douglasii,-121.860734,46.733683
Spiraea_douglasii_var._douglasii,-121.852607,47.937184
Spiraea_douglasii_var._douglasii,-121.040556,42.397778
Spiraea_douglasii_var._douglasii,-121.2416334,44.2696808892965
Spiraea_douglasii_var._douglasii,-121.656217,46.152467
Spiraea_douglasii_var._douglasii,-124.3687984,43.170259326958
Spiraea_douglasii_var._douglasii,-123.4,44.8
Spiraea_douglasii_var._douglasii,-122.633125,47.028864
Spiraea_douglasii_var._douglasii,-124.0675,44.3844613784371
Spiraea_douglasii_var._douglasii,-121.9420244,44.37625533
Spiraea_douglasii_var._douglasii,-123.4785142,44.41739337
Spiraea_douglasii_var._douglasii,-123.4705556,42.9202777777778
Spiraea_douglasii_var._douglasii,-122.8190787,45.70786895
Spiraea_douglasii_var._douglasii,-122.263026,45.461937
Spiraea_douglasii_var._douglasii,-121.257576,44.272715
Spiraea_douglasii_var._douglasii,-124.4072,43.0829873900177
Spiraea_douglasii_var._douglasii,-123.0997215,44.68910552
Spiraea_douglasii_var._douglasii,-123.5529472,42.5510416666667
Spiraea_douglasii_var._douglasii,-121.859704,46.734271
Spiraea_douglasii_var._douglasii,-123.322557,43.977209
Spiraea_douglasii_var._douglasii,-123.941862,47.525469
Spiraea_douglasii_var._douglasii,-122.2425,48.238067
Spiraea_douglasii_var._douglasii,-121.1361109,44.23832338
Spiraea_douglasii_var._douglasii,-122.5682955,47.104254
Spiraea_douglasii_var._douglasii,-121.73992,46.04755
Spiraea_douglasii_var._douglasii,-123.566667,44.733333
Spiraea_douglasii_var._douglasii,-123.411889,45.295509
Spiraea_douglasii_var._douglasii,-123.5191244,44.11046064
Spiraea_douglasii_var._douglasii,-121.740552,45.317045
Spiraea_douglasii_var._douglasii,-121.457248,45.726097
Spiraea_douglasii_var._douglasii,-122.180412,48.1656877074576
Spiraea_douglasii_var._roseata,-114.83584,44.27515
Spiraea_douglasii_var._roseata,-115.77157,44.35908
Spiraea_douglasii_var._roseata,-115.471867,43.7818
Spiraea_douglasii_var._roseata,-115.503267,44.230317
Spiraea_douglasii_var._roseata,-114.86292,44.22524
Spiraea_douglasii_var._roseata,-116.132714,44.4107
Spiraea_douglasii_var._roseata,-115.42259,44.42282
Spiraea_douglasii_var._roseata,-115.433817,43.542617
Spiraea_douglasii_var._roseata,-115.37426,44.41092
Spiraea_douglasii_var._roseata,-115.79221,44.34195
Spiraea_douglasii_var._roseata,-115.50326,44.23031
Spiraea_douglasii_var._roseata,-116.13271,44.4107
Spiraea_douglasii_var._roseata,-115.47186,43.7818
Spiraea_douglasii_var._roseata,-114.87583,43.97944
Spiraea_douglasii_var._roseata,-114.92722,44.4425
Spiraea_douglasii_var._roseata,-115.989821,43.628419
Spiraea_douglasii_var._roseata,-114.945006,44.266659
Spiraea_douglasii_var._roseata,-114.940983,43.98298
Spiraea_douglasii_var._roseata,-115.197712,44.96488
Spiraea_douglasii_var._roseata,-116.872284,47.941108
Spiraea_douglasii_var._roseata,-115.947855,43.987467
Spiraea_douglasii_var._roseata,-115.473482,45.809081
Spiraea_douglasii_var._roseata,-114.85833,43.91528
Spiraea_douglasii_var._roseata,-115.635535,43.713307
Spiraea_douglasii_var._roseata,-115.31111,43.48417
Spiraea_douglasii_var._roseata,-116.274976,44.871187
Spiraea_douglasii_var._roseata,-115.61972,44.08361
Spiraea_douglasii_var._roseata,-116.390136,44.890166
Spiraea_douglasii_var._roseata,-115.19816,44.16511
Spiraea_douglasii_var._roseata,-115.454655,43.901109
Spiraea_douglasii_var._roseata,-116.38917,44.89028
Spiraea_douglasii_var._roseata,-116.128789,44.058169
Spiraea_douglasii_var._roseata,-116.134947,44.060914
Spiraea_douglasii_var._roseata,-115.537733,45.717366
Spiraea_douglasii_var._roseata,-115.167593,44.160183
Spiraea_douglasii_var._roseata,-115.529322,45.823455
Spiraea_douglasii_var._roseata,-121.207992,47.241668
Spiraea_douglasii_var._roseata,-115.171398,43.573822
Spiraea_douglasii_var._roseata,-116.126815,44.058138
Spiraea_douglasii_var._roseata,-116.239355,48.120899
Spiraea_douglasii_var._roseata,-115.041833,44.249333
Spiraea_douglasii_var._roseata,-116.16882,45.01068
Spiraea_douglasii_var._roseata,-115.792217,44.34195
Spiraea_douglasii_var._roseata,-115.9052113,44.2874948
Spiraea_douglasii_var._roseata,-114.938582,44.145007
Spiraea_douglasii_var._roseata,-115.7693002,43.7990003
Spiraea_douglasii_var._roseata,-114.8636,43.9789
Spiraea_douglasii_var._roseata,-115.9054775,44.2876300930995
Spiraea_douglasii_var._roseata,-115.0418,44.2493
Spiraea_douglasii_var._roseata,-114.859216,44.018947
Spiraea_douglasii_var._roseata,-115.7695654,43.7991349569774
Spiraea_douglasii_var._roseata,-115.881559,44.583659
Spiraea_douglasii_var._roseata,-114.859,44.0195
Spiraea_douglasii_var._roseata,-115.272,43.603
Spiraea_douglasii_var._roseata,-116.12306,44.08056
Spiraea_douglasii_var._roseata,-115.427819,43.599342
Spiraea_douglasii_var._roseata,-114.727857,44.370468
Spiraea_douglasii_var._roseata,-116.184,44.3311
Spiraea_elegans,117.89,51.673
Spiraea_elegans,118.601,52.797
Spiraea_elegans,118.426,51.995
Spiraea_elegans,119.566,52.485
Spiraea_elegans,119.655,52.005
Spiraea_elegans,119.49,52.949
Spiraea_elegans,117.702,52.599
Spiraea_elegans,119.367,53.271
Spiraea_elegans,117.387,50.708
Spiraea_elegans,117.125,50.315
Spiraea_elegans,119.779,53.694
Spiraea_elegans,116.55,51.784
Spiraea_elegans,116.51,52.25
Spiraea_elegans,118.234,52.529
Spiraea_elegans,117.858,51.964
Spiraea_elegans,119.032,52.699
Spiraea_elegans,118.225,53.333
Spiraea_elegans,127.26,55.77
Spiraea_elegans,126.534967,45.803775
Spiraea_elegans,122.538592,52.972272
Spiraea_elegans,129.905072,46.730706
Spiraea_elegans,115.205345,40.379563
Spiraea_elegans,114.199134,38.247144
Spiraea_elegans,122.737467,48.013733
Spiraea_elegans,123.726201,50.591842
Spiraea_elegans,120.180506,50.243102
Spiraea_elegans,119.943575,47.17744
Spiraea_elegans,122.067042,46.077561
Spiraea_elegans,117.500558,40.417358
Spiraea_elegans,121.520388,50.780345
Spiraea_elegans,120.735775,49.293222
Spiraea_elegans,121.95255,46.07981
Spiraea_elegans,119.943656,47.177
Spiraea_elegans,122.068975,46.077238
Spiraea_elegans,123.725684,50.590177
Spiraea_elegans,114.37946,38.306546
Spiraea_elegans,122.536256,52.972074
Spiraea_elegans,117.507098,40.418525
Spiraea_elegans,124.710516,52.335229
Spiraea_elegans,122.070317,46.076268
Spiraea_elegans,125.229904,49.177461
Spiraea_elegans,126.662105,51.726998
Spiraea_elegans,115.219246,40.378701
Spiraea_elegans,126.972726,45.538372
Spiraea_elegans,120.729005,49.287024
Spiraea_elegans,121.957544,46.076497
Spiraea_elegans,114.184144,38.259311
Spiraea_elegans,120.178636,50.2439
Spiraea_elegans,121.532724,50.780454
Spiraea_elegans,120.35,54.55
Spiraea_elegans,118.6191,52.5179
Spiraea_alpina_var._alpina,103.511875,30.572269
Spiraea_alpina_var._alpina,103.810906,30.410404
Spiraea_ouensanensis,128.232013,43.372413
Spiraea_ouensanensis,128.899807,43.111964
Spiraea_ouensanensis,126.918087,41.811979
Spiraea_ouensanensis,126.919296,41.810689
Spiraea_ouensanensis,128.901865,43.110994
Spiraea_ouensanensis,128.22986,43.366921
Spiraea_ouensanensis,116.054567,40.081486
Spiraea_ouensanensis,116.039917,40.079459
Spiraea_ouensanensis,115.5951,39.823658
Spiraea_ouensanensis,115.497953,40.029529
Spiraea_ouensanensis,115.503575,40.033255
Spiraea_ouensanensis,115.616183,39.857438
Spiraea_ouensanensis,115.594078,39.82318
Spiraea_ouensanensis,116.529747,40.87834
Spiraea_ouensanensis,115.596358,39.828045
Spiraea_ouensanensis,115.51625,40.07037
Spiraea_ouensanensis,115.499862,40.028525
Spiraea_ouensanensis,115.821073,40.110777
Spiraea_ouensanensis,117.254291,40.337008
Spiraea_ouensanensis,116.064512,40.087573
Spiraea_ouensanensis,117.243958,40.429103
Spiraea_ouensanensis,116.041367,40.07837
Spiraea_ouensanensis,117.482072,40.592567
Spiraea_ouensanensis,117.487262,40.591982
Spiraea_ouensanensis,115.590217,39.828505
Spiraea_ouensanensis,117.24347,40.429042
Spiraea_ouensanensis,115.429795,39.961581
Spiraea_ouensanensis,116.455857,40.950755
Spiraea_ouensanensis,127.44361,39.15278
Spiraea_ouensanensis,115.563871,40.045908
Spiraea_ouensanensis,115.596475,39.826828
Spiraea_ouensanensis,115.592217,39.82273
Spiraea_ouensanensis,116.010122,40.596912
Spiraea_ouensanensis,115.546627,40.111553
Spiraea_ouensanensis,116.477315,40.945937
Spiraea_ouensanensis,116.025602,40.614412
Spiraea_ouensanensis,117.486808,40.591
Spiraea_ouensanensis,117.500882,40.635182
Spiraea_ouensanensis,117.428039,40.690812
Spiraea_ouensanensis,116.06192,40.086606
Spiraea_ouensanensis,117.482217,40.592637
Spiraea_ouensanensis,117.475923,40.591353
Spiraea_ouensanensis,117.486437,40.591255
Spiraea_ouensanensis,115.594475,39.823128
Spiraea_ouensanensis,117.238022,40.426167
Spiraea_ouensanensis,115.588683,39.8288
Spiraea_ouensanensis,115.594292,39.825303
Spiraea_ouensanensis,115.590389,39.825309
Spiraea_ouensanensis,115.59655,39.827012
Spiraea_ouensanensis,115.583263,39.836889
Spiraea_ouensanensis,117.501617,40.63537
Spiraea_ouensanensis,117.100235,36.255379
Spiraea_ouensanensis,117.484803,40.59315
Spiraea_ouensanensis,116.734497,40.555758
Spiraea_ouensanensis,116.040358,40.079625
Spiraea_ouensanensis,111.996329,41.079568
Spiraea_ouensanensis,116.043914,40.086431
Spiraea_ouensanensis,117.23272,40.41935
Spiraea_ouensanensis,115.592117,39.822997
Spiraea_ouensanensis,115.594688,39.822955
Spiraea_ouensanensis,117.237962,40.426105
Spiraea_ouensanensis,115.750045,40.537895
Spiraea_ouensanensis,116.044564,40.088689
Spiraea_ouensanensis,117.484475,40.592187
Spiraea_ouensanensis,115.593555,39.823209
Spiraea_ouensanensis,115.506867,40.065283
Spiraea_ouensanensis,115.59207,40.05069
Spiraea_ouensanensis,115.951937,39.93005
Spiraea_ouensanensis,117.478492,40.592533
Spiraea_ouensanensis,115.47072,40.030531
Spiraea_ouensanensis,115.795998,39.921677
Spiraea_ouensanensis,117.484725,40.592053
Spiraea_ouensanensis,115.594628,39.822892
Spiraea_ouensanensis,115.589372,39.828659
Spiraea_ouensanensis,128.08943,42.308683
Spiraea_ouensanensis,117.463749,40.642346
Spiraea_ouensanensis,116.368197,40.479464
Spiraea_ouensanensis,117.484887,40.592595
Spiraea_ouensanensis,117.242195,40.429172
Spiraea_ouensanensis,115.45431,40.027835
Spiraea_ouensanensis,116.074089,40.084533
Spiraea_ouensanensis,117.432992,40.601853
Spiraea_ouensanensis,116.053803,40.060722
Spiraea_ouensanensis,116.054567,40.067464
Spiraea_ouensanensis,115.539421,40.109194
Spiraea_ouensanensis,117.48503,40.592425
Spiraea_ouensanensis,117.510979,40.624496
Spiraea_ouensanensis,131.532514,43.958936
Spiraea_ouensanensis,115.752721,40.537829
Spiraea_ouensanensis,117.475983,40.591387
Spiraea_ouensanensis,117.501648,40.63432
Spiraea_ouensanensis,115.591055,39.827572
Spiraea_ouensanensis,131.382808,44.028173
Spiraea_ouensanensis,114.844842,39.728565
Spiraea_ouensanensis,115.593217,39.82418
Spiraea_ouensanensis,115.595222,39.824537
Spiraea_ouensanensis,115.876617,40.555325
Spiraea_ouensanensis,115.576797,39.832703
Spiraea_ouensanensis,116.06192,40.086575
Spiraea_ouensanensis,117.483688,40.593708
Spiraea_ouensanensis,115.592247,39.825328
Spiraea_ouensanensis,115.608762,40.108202
Spiraea_ouensanensis,117.225687,40.41887
Spiraea_ouensanensis,115.599487,40.110243
Spiraea_ouensanensis,116.735405,40.555497
Spiraea_ouensanensis,116.050911,40.058486
Spiraea_ouensanensis,131.476983,43.953216
Spiraea_ouensanensis,115.326512,40.889713
Spiraea_ouensanensis,115.5941,39.823188
Spiraea_ouensanensis,115.757507,40.558235
Spiraea_ouensanensis,117.486305,40.59113
Spiraea_ouensanensis,116.040367,40.07932
Spiraea_ouensanensis,116.037133,40.077992
Spiraea_ouensanensis,117.232795,40.419342
Spiraea_ouensanensis,115.765192,40.548012
Spiraea_ouensanensis,115.439519,39.984269
Spiraea_ouensanensis,131.379958,42.8798
Spiraea_ouensanensis,116.054954,40.081727
Spiraea_ouensanensis,115.592622,39.82413
Spiraea_ouensanensis,116.371072,40.837873
Spiraea_ouensanensis,115.594208,39.826325
Spiraea_ouensanensis,116.045282,40.080742
Spiraea_ouensanensis,115.487413,40.039825
Spiraea_ouensanensis,116.039847,40.078664
Spiraea_ouensanensis,104.577484,46.438448
Spiraea_ouensanensis,112.20199,48.839639
Spiraea_ouensanensis,111.737824,48.631093
Spiraea_ouensanensis,112.85156,49.434198
